2018-04-01 00:00:00,0.0,40.0
2018-04-01 00:30:00,0.5,40.0
2018-04-01 01:00:00,1.0,30.0
2018-04-01 01:30:00,1.5,40.0
2018-04-01 02:00:00,2.0,20.0
2018-04-01 02:30:00,2.5,30.0
2018-04-01 03:00:00,3.0,30.0
2018-04-01 03:30:00,3.5,30.0
2018-04-01 04:00:00,4.0,20.0
2018-04-01 04:30:00,4.5,30.0
2018-04-01 05:00:00,5.0,40.0
2018-04-01 05:30:00,5.5,60.0
2018-04-01 06:00:00,6.0,30.0
2018-04-01 06:30:00,6.5,50.0
2018-04-01 07:00:00,7.0,50.0
2018-04-01 07:30:00,7.5,140.0
2018-04-01 08:00:00,8.0,40.0
2018-04-01 08:30:00,8.5,150.0
2018-04-01 09:00:00,9.0,40.0
2018-04-01 09:30:00,9.5,40.0
2018-04-01 10:00:00,10.0,20.0
2018-04-01 10:30:00,10.5,30.0
2018-04-01 11:00:00,11.0,40.0
2018-04-01 11:30:00,11.5,30.0
2018-04-01 12:00:00,12.0,20.0
2018-04-01 12:30:00,12.5,40.0
2018-04-01 13:00:00,13.0,30.0
2018-04-01 13:30:00,13.5,30.0
2018-04-01 14:00:00,14.0,30.0
2018-04-01 14:30:00,14.5,30.0
2018-04-01 15:00:00,15.0,30.0
2018-04-01 15:30:00,15.5,40.0
2018-04-01 16:00:00,16.0,30.0
2018-04-01 16:30:00,16.5,40.0
2018-04-01 17:00:00,17.0,20.0
2018-04-01 17:30:00,17.5,30.0
2018-04-01 18:00:00,18.0,30.0
2018-04-01 18:30:00,18.5,40.0
2018-04-01 19:00:00,19.0,30.0
2018-04-01 19:30:00,19.5,30.0
2018-04-01 20:00:00,20.0,30.0
2018-04-01 20:30:00,20.5,30.0
2018-04-01 21:00:00,21.0,30.0
2018-04-01 21:30:00,21.5,30.0
2018-04-01 22:00:00,22.0,40.0
2018-04-01 22:30:00,22.5,30.0
2018-04-01 23:00:00,23.0,30.0
2018-04-01 23:30:00,23.5,80.0
2018-04-02 00:00:00,0.0,80.0
2018-04-02 00:30:00,0.5,70.0
2018-04-02 01:00:00,1.0,40.0
2018-04-02 01:30:00,1.5,30.0
2018-04-02 02:00:00,2.0,30.0
2018-04-02 02:30:00,2.5,30.0
2018-04-02 03:00:00,3.0,30.0
2018-04-02 03:30:00,3.5,30.0
2018-04-02 04:00:00,4.0,60.0
2018-04-02 04:30:00,4.5,50.0
2018-04-02 05:00:00,5.0,30.0
2018-04-02 05:30:00,5.5,40.0
2018-04-02 06:00:00,6.0,30.0
2018-04-02 06:30:00,6.5,40.0
2018-04-02 07:00:00,7.0,140.0
2018-04-02 07:30:00,7.5,40.0
2018-04-02 08:00:00,8.0,50.0
2018-04-02 08:30:00,8.5,90.0
2018-04-02 09:00:00,9.0,40.0
2018-04-02 09:30:00,9.5,30.0
2018-04-02 10:00:00,10.0,20.0
2018-04-02 10:30:00,10.5,40.0
2018-04-02 11:00:00,11.0,40.0
2018-04-02 11:30:00,11.5,30.0
2018-04-02 12:00:00,12.0,30.0
2018-04-02 12:30:00,12.5,30.0
2018-04-02 13:00:00,13.0,30.0
